id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
751,88.75,65.33166666666511,21.1366666666642,0,0.0,0.2816666666666757,0.0733333333333376,4.155000000000655,6.848333333336996,13.706860515026165,2306031616,16823922688,0,0,7.7369303559e-06,,0,0,95.59632753005718,2820.58,65148,0,388,21188,50.02000000001863,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4399736015839049,0,0.0,0.0,0,0.0,0.0,0,251.50490970541767,0.0,125.9324440533568,704.76,704.78,37174.9,704.92,1067384832,16777216,8388608,277856.44,3448919.42,79,2,16384,294,4000,0,0,352.36,0,0.52,0,0,0,17622.0,176.22,69,2000,0,0.18,0,0.18,2643.08,0.9999319022721942,0.18,0.0,0,0,88.46000000000001,0,9,0,4933.78,4405.2,0.0,0,0,,,528.82,,2731.18,,1699,21.904991213148605,23517544448,,,,,,,704.8000000000001,704.8000000000001,704.92,2018196.46,2016836.19,2586.12,7855.400000000001,100.0219999999972,"[0.13336299 0.01494478 0.2068036  0.01550453 0.00284692 0.01253725
 0.01275123 0.25663975 0.10438157 0.05730625 0.16558737 0.01733376]",64-1000000-4-oltp_read_write_20-0.2,16,12
752,99.88,64.97999999986496,20.37333333333542,0,0.0,0.2983333333333272,0.0599999999999927,4.4416666666656965,7.609999999996944,13.406743871979444,2255540224,16823922688,0,0,7.7343570147e-06,,0,0,94.81667461625744,3110.6,64786,0,750,20283,47.41999999992549,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.52,0.0,125.94,777.24,777.2,41012.14,777.22,1061453824,16777216,8388608,306414.78,3804933.32,79,2,16384,414,4000,0,0,388.76,0,0.66,0,0,0,19438.0,194.38,112,2000,0,0.22,0,0.22,2914.84,0.9999245298553032,0.22,0.0,0,0,97.62,0,9,0,5440.92,4857.8,0.0,0,0,,,583.42,,3012.02,,94,21.877529798858298,23488061440,,,,,,,777.24,777.26,777.26,2231411.43,2230057.62,2572.18,7700.74,100.01199999998788,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
761,99.92,64.9983333333706,20.44666666666308,0,0.0,0.3166666666666818,0.0516666666666623,4.439999999999296,7.641666666666424,13.378502182522638,2250788864,16823922688,0,0,7.7058215102e-06,,0,0,94.94548890530228,3149.98,64750,0,786,20201,48.5,0,0,6.0,5,6,5,5,151,0,279.2967578054684,0,3922.315338920336,0,0.0200012000720043,1681.4408864531874,0,27935.71614296858,0.0,0,7438.426305578336,419.02514150849055,7377.262635758147,787.22,787.2,41520.52,786.88,1060864000,16777216,8388608,310288.46,3851160.06,79,2,16384,413,4000,0,0,393.56,0,0.54,0,0,0,19674.0,196.74,112,2000,0,0.18,0,0.18,2951.76,0.9999390231508772,0.18,0.0,0,0,98.72,0,9,0,5509.96,4919.56,0.0,0,0,,,590.74,,3050.18,,109,21.87970443155426,23490396160,,,,,,,787.2,787.22,786.88,2250414.77,2249055.64,2606.26,7710.1,100.01000000000931,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
765,100.38,64.88055950016062,20.494563007113616,0,0.0,0.3333533345332917,0.0533365335253461,4.365261915716241,7.648792260870708,13.395349811060669,2253623296,16823922688,0,0,7.7155592059e-06,,0,0,95.06331228480092,3182.06,64749,1,786,20412,45.59673580424138,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,228.0,0.0,115.1,795.0600000000001,795.0,41950.76,795.32,1060847616,16777216,8388608,313474.04,3891727.06,79,2,16384,413,4000,0,0,397.62,0,0.6,0,0,0,19886.0,198.86,112,2000,0,0.2,0,0.2,2981.92,0.9999329336176948,0.2,0.0,0,0,99.84,0,9,0,5566.16,4969.8,0.0,0,0,,,596.6,,3081.28,,122,21.905456660848444,23518044160,,,,,,,795.14,795.08,795.4,2278321.6292977585,2276972.3283397006,2609.376562593756,7701.962117727065,99.99399963999052,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
769,99.48,64.47833333335197,21.246666666663565,0,0.0,0.2966666666665484,0.0666666666666676,4.266666666666424,7.389999999999418,13.477932406437844,2267516928,16823922688,0,0,7.7034586388e-06,,0,0,95.73958612987292,3186.06,64174,0,1362,22316,48.580000000074506,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,796.1800000000001,796.1800000000001,41987.5,796.22,1051426816,16777216,8388608,313869.9,3894653.12,79,2,16384,294,4000,0,0,398.0,0,0.58,0,0,0,19898.08,199.0,69,2000,0,0.2,0,0.16,2985.66,0.9999464133805788,0.16,0.0,0,0,99.88,0,9,0,5573.3,4976.28,0.0,0,0,,,597.28,,3085.14,,631,21.905422324542723,23518007296,,,,,,,796.22,796.2,796.2,2257985.0500000003,2256609.76,2436.66,7877.48,99.99400000006426,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
771,100.5,64.6883333332371,20.58500000000034,0,0.0,0.3233333333333804,0.0466666666666692,4.491666666666484,7.665000000000267,13.426853902575417,2258923520,16823922688,0,0,7.6979231055e-06,,0,0,94.9499942612089,3142.06,64762,0,774,20154,48.85999999986962,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,785.04,785.0600000000001,41431.32,785.14,1061060608,16777216,8388608,309511.36,3843045.3,79,2,16384,413,4000,0,0,392.72,0,0.56,0,0,0,19634.0,196.34,112,2000,0,0.18,0,0.18,2944.42,0.9999388711539768,0.18,0.0,0,0,98.54,0,9,0,5496.0,4906.84,0.0,0,0,,,589.38,,3042.54,,107,21.88412618470269,23495143424,,,,,,,785.08,785.08,785.1800000000001,2257098.97,2255726.28,2626.84,7772.44,100.00800000003072,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
774,98.97,64.68999999982772,20.938333333336534,0,0.0,0.3000000000000303,0.0650000000000095,4.401666666665126,7.348333333329113,13.52643020419471,2275676160,16823922688,0,0,7.6897000915e-06,,0,0,95.52336865721,3187.38,64243,0,1293,22120,49.18000000016763,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.76,0.0,126.14,796.52,796.52,42019.24,796.44,1052557312,16777216,8388608,313987.58,3897830.1,79,2,16384,295,4000,0,0,398.32,0,0.58,0,0,0,19914.78,199.16,69,2000,0,0.2,0,0.2,2986.88,0.9999330449803824,0.2,0.0,0,0,99.94,0,9,0,5575.46,4978.04,0.0,0,0,,,597.7,,3086.44,,647,21.90535365193127,23517933568,,,,,,,796.5,796.52,796.44,2254755.51,2253379.08,2455.8,7931.24,100.00600000005215,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
776,99.62,64.87333333329298,20.838333333334354,0,0.0,0.2816666666666758,0.0783333333333331,4.188333333333806,6.948333333336147,13.46953293845283,2266103808,16823922688,0,0,7.6842431028e-06,,0,0,95.51260986499052,3090.6800000000003,64241,0,1295,22549,53.65999999968335,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,772.2,772.16,40742.42,772.4,1052524544,16777216,8388608,304454.64,3780186.48,79,2,16384,295,4000,0,0,386.2,0,0.66,0,0,0,19310.54,193.12,69,2000,0,0.22,0,0.22,2896.12,0.9999240420668845,0.22,0.0,0,0,97.0,0,9,0,5406.0,4826.68,0.0,0,0,,,579.58,,2992.64,,638,21.96612891306556,23583182848,,,,,,,772.22,772.2,772.44,2207646.58,2206272.54,2398.78,7727.78,100.00400000007356,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
779,99.48,64.95943576719196,20.313781173128305,0,0.0,0.3033151344252193,0.0666626669066579,4.321407382223782,7.459552426852909,13.417018003833576,2257268736,16823922688,0,0,7.6965711206e-06,,0,0,95.02508758481314,3130.78,64705,0,831,20694,47.76313421172378,0,0,5.833333333333333,5,6,5,5,151,0,173.36,0,2426.2200000000003,0,0.0,1039.54,0,17335.02,0.0,0,4629.1,260.04,4633.5,782.3000000000001,782.26,41264.94,782.34,1060126720,16777216,8388608,308415.52,3828840.48,79,2,16384,414,4000,0,0,391.14,0,0.62,0,0,0,19558.0,195.58,112,2000,0,0.22,0,0.22,2933.8,0.9999250175527092,0.22,0.0,0,0,98.18,0,9,0,5476.4400000000005,4889.68,0.0,0,0,,,587.04,,3031.6,,103,21.89329016318634,23504982016,,,,,,,782.28,782.3000000000001,782.46,2245690.508569486,2244319.5408275505,2568.265904045757,7632.642041477511,99.98800071990466,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
785,97.59,64.1066666667272,21.70166666666773,0,0.0,0.2883333333332226,0.0666666666666723,4.359999999999066,7.120000000003226,13.704352847772668,2305609728,16823922688,0,0,7.6985900441e-06,,0,0,94.28349119192708,3116.1800000000003,64471,1,1064,22659,45.27999999979511,0,0,5.833333333333333,5,6,5,5,151,0,970.08,0,13582.52,0,0.0,5820.96,0,97012.0,0.0,0,24746.28,1455.2,25348.22,778.64,778.66,41071.42,778.76,1056292864,16777216,8388608,306983.48,3810173.96,79,2,16384,294,4000,0,0,389.3,0,0.6,0,0,0,19466.0,194.66,69,2000,0,0.2,0,0.2,2920.12,0.9999315143545914,0.2,0.0,0,0,97.74,0,9,0,5450.92,4866.96,0.0,0,0,,,584.24,,3017.44,,1177,21.885091416408088,23496179712,,,,,,,778.72,778.7,778.76,2221675.56,2220300.1,2496.76,8201.18,100.00399999995716,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
787,99.25,64.51499999997517,20.739999999997966,0,0.0,0.3233333333333424,0.0566666666666696,4.46499999999954,7.753333333333407,13.412635672710962,2256531456,16823922688,0,0,7.6932389314e-06,,0,0,94.82706658147582,3170.76,64756,0,780,20289,47.53999999957159,0,0,6.0,5,6,5,5,151,0,600.6296250000001,0,8614.68533625,0,0.0,3676.2149133333337,0,60155.68320666666,0.0,0,15454.196427916666,906.2944375,15692.689945000004,792.34,792.26,41793.88,792.2,1060962304,16777216,8388608,312343.9,3877533.98,79,2,16384,413,4000,0,0,396.16,0,0.6,0,0,0,19809.08,198.1,112,2000,0,0.2,0,0.2,2971.2200000000003,0.999932692113535,0.2,0.0,0,0,99.46,0,9,0,5546.24,4952.04,0.0,0,0,,,594.5600000000001,,3070.28,,112,21.90586869651715,23518486528,,,,,,,792.34,792.36,792.26,2248822.87,2247576.66,2672.16,7835.5,100.0,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
792,99.83,64.90833333336437,20.586666666667345,0,0.0,0.3016666666668092,0.0499999999999971,4.365000000000388,7.654999999998835,13.429191145840818,2259316736,16823922688,0,0,7.6811901705e-06,,0,0,94.79938350354286,3147.62,64749,0,787,20355,47.04000000003725,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4000240014400864,0,0.0,0.0,0,0.0,0.0,0,226.2135728143689,0.0,113.3067984079045,786.64,786.62,41476.92,786.4200000000001,1060847616,16777216,8388608,310073.18,3847690.66,79,2,16384,413,4000,0,0,393.14,0,0.56,0,0,0,19656.0,196.56,112,2000,0,0.2,0,0.2,2949.6,0.9999321987931384,0.2,0.0,0,0,98.64,0,9,0,5506.02,4916.24,0.0,0,0,,,590.08,,3047.92,,102,21.906112865802307,23518748672,,,,,,,786.7,786.66,786.4200000000001,2251105.16,2249859.78,2642.28,7726.74,99.99800000002142,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
798,98.37,64.03833333340785,21.539999999998447,0,0.0,0.3049999999998363,0.0733333333333282,4.448333333331902,7.260000000000218,14.67199590592888,2468405248,16823922688,0,0,8.5209844037e-06,,0,0,96.22607541843972,3115.74,64360,14,1162,22679,48.81999999983236,0,0,5.833333333333333,5,6,5,5,151,0,593.48,0,8307.380000000001,0,0.0,3560.02,0,59331.74,0.0,0,15183.22,890.04,15528.14,778.62,778.64,41062.36,778.44,1054474240,16777216,8388608,306923.28,3809314.56,79,2,16384,293,4000,0,0,389.22,0,0.58,0,0,0,19459.4,194.6,69,2000,0,0.2,0,0.2,2919.64,0.9999315030960602,0.2,0.0,0,0,97.68,0,9,0,5450.16,4866.24,0.0,0,0,,,584.22,,3017.0,,1749,21.9060365629007,23518666752,,,,,,,778.62,778.64,778.44,2203951.5300000003,2202161.54,2477.44,7993.06,100.01399999996649,"[0.11602534 0.01679776 0.19078867 0.02548817 0.00074279 0.01743425
 0.01355415 0.23792374 0.10521441 0.05837255 0.19223262 0.02542555]",64-1000000-4-oltp_read_write_20-0.6,16,12
799,182.49,62.6166666666589,18.229999999999563,0,0.0,0.4866666666667166,0.0666666666666605,5.18166666666669,11.016666666663394,14.360266085407249,2415960064,16823922688,0,0,8.516955779e-06,,0,0,97.6470020402152,5818.34,64189,1,1346,27882,48.37999999988825,0,0,6.0,5,6,5,5,151,0,629.882207067576,0,8818.41089534628,0,0.0,3779.093254404736,0,62980.2211867288,0.0,0,16153.770773753577,944.703317800932,16500.669959802413,1453.86,1453.9,76727.24,1454.36,1051672576,16777216,8388608,573184.68,7112789.26,79,2,16384,414,4000,0,0,727.28,0,0.64,0,0,0,36364.0,363.64,112,2000,0,0.22,0,0.22,5453.26,0.9999596587866828,0.22,0.0,0,0,182.24,0,9,0,10178.9,9087.96,0.215028,0,0,,,1091.24,,5635.0,,100,22.03115424581964,23652995072,,,,,,,1453.94,1453.92,1454.46,4150691.79,4149318.36,1835.16,7757.02,100.00799999991432,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
808,183.87,62.558333333310046,18.54000000000693,0,0.0,0.49166666666675,0.0649999999999977,5.299999999999273,10.703333333334134,14.363163293204977,2416447488,16823922688,0,0,8.4695803589e-06,,0,0,97.54343111708256,5931.9800000000005,64165,0,1371,27895,45.299999999813735,0,0,5.833333333333333,5,6,5,5,151,0,615.66,0,8618.32,0,0.0,3693.28,0,61556.0,0.0,0,15769.98,923.44,16118.86,1482.3,1482.4,78219.40000000001,1482.78,1051279360,16777216,8388608,584399.4400000001,7250677.98,79,2,16384,413,4000,0,0,741.4,0,0.6,0,0,0,37070.0,370.7,112,2000,0,0.2,0,0.2,5559.88,0.9999640292945424,0.2,0.0,0,0,185.76,0,9,0,10378.02,9265.8,0.18,0,0,,,1112.5,,5745.18,,107,22.031146615529483,23652986880,,,,,,,1482.4,1482.42,1482.86,4188434.59,4187059.55,1896.2,7957.48,99.98400000005496,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
812,183.49,62.80499999993481,18.561666666659825,0,0.0,0.4950000000001942,0.1116666666666646,5.185000000000096,10.3899999999976,14.35637067996494,2415304704,16823922688,0,0,8.4498056173e-06,,0,0,97.52307103093226,5738.0,64058,120,1358,27928,44.32000000029802,0,0,5.5,5,6,5,5,151,0,687.92,0,9632.78,0,0.0,4128.24,0,68802.0,0.0,0,17596.18,1031.88,17999.22,1434.12,1434.08,75653.8,1434.14,1049526272,16777216,8388608,565307.04,7012702.18,79,2,16384,413,4000,0,0,717.1,0,0.6,0,0,0,35855.82,358.56,112,2000,0,0.2,0,0.2,5378.08,0.9999628133901544,0.2,0.0,0,0,179.68,0,9,0,10039.02,8963.4,0.06,0,0,,,1075.9,,5557.32,,111,22.03171888729157,23653601280,,,,,,,1434.14,1434.1,1434.24,4047956.61,4046581.09,1829.38,7672.12,100.0,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
816,183.38,63.06833333328056,18.863333333338232,0,0.0,0.4833333333333485,0.0866666666666707,5.1466666666662295,9.886666666669043,14.51649618992829,2442244096,16823922688,0,0,8.4278256881e-06,,0,0,97.81708774868947,5790.42,63961,0,1575,30412,49.48000000044704,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,1447.14,1447.14,76348.04000000001,1447.26,1047937024,16777216,8388608,570475.5,7077532.28,79,2,16384,294,4000,0,0,723.6800000000001,0,0.64,0,0,0,36184.0,361.84,69,2000,0,0.22,0,0.22,5427.26,0.9999594655346496,0.22,0.0,0,0,181.34,0,9,0,10130.76,9045.32,0.12,0,0,,,1085.78,,5608.16,,655,22.030444628834644,23652233216,,,,,,,1447.22,1447.22,1447.34,4120542.97,4119168.62,1740.1,7886.84,99.94999999995343,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
818,184.67,62.82499999995344,18.433333333330665,0,0.0,0.4833333333335,0.0816666666666563,5.14833333333354,10.34666666666696,13.450421105501448,2262888448,16823922688,0,0,8.4173783524e-06,,0,0,97.54782155067852,5892.050794920508,63984,140,1412,28207,47.89999999990686,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,1472.4127587241271,1472.3327667233275,77683.19168083191,1472.832716728327,1048313856,16777216,8388608,580482.3317668233,7201253.454654533,79,2,16384,414,4000,0,0,736.3463653634635,0,0.65993400659934,0,0,0,36816.97830216978,368.1831816818318,112,2000,0,0.21997800219978,0,0.21997800219978,5522.407759224077,0.9999601678743042,0.21997800219978,0.0,0,0,184.54154584541544,0,9,0,10308.30916908309,9203.799620037997,0.11998800119988,0,0,,,1104.849515048495,,5706.469353064693,,109,22.093699734271333,23720144896,,,,,,,1472.4727527247271,1472.4727527247271,1472.9327067293268,4133761.28,4132383.03,1830.6,7816.52,99.99599999992644,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
821,184.01,62.84000000004501,18.88999999999941,0,0.0,0.4750000000000606,0.076666666666668,5.045000000000073,9.8716666666672,13.555791822716202,2280615936,16823922688,0,0,8.4023195173e-06,,0,0,97.80052773463834,5872.22,63985,0,1551,31108,49.52000000001863,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,228.24,0.0,115.3,1467.28,1467.24,77436.5,1468.08,1048330240,16777216,8388608,578522.46,7178652.48,79,2,16384,295,4000,0,0,734.0,0,0.66,0,0,0,36704.0,367.04,69,2000,0,0.22,0,0.22,5503.92,0.999960030086444,0.22,0.0,0,0,183.98,0,9,0,10273.56,9172.6,0.24,0,0,,,1101.22,,5687.32,,667,22.014543104138617,23635161088,,,,,,,1467.46,1467.38,1468.18,4195356.45,4193979.06,1774.62,8063.06,99.98800000001212,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
823,184.71,63.10166666668373,18.646666666661385,0,0.0,0.4733333333332439,0.060000000000007,5.029999999999745,9.936666666665284,13.575804468176116,2283982848,16823922688,0,0,8.3924456211e-06,,0,0,97.80240107523748,5943.0,63971,1,1564,30705,47.32000000029802,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.76,0.0,126.14,1485.42,1485.36,78355.06,1485.5,1048100864,16777216,8388608,585530.2000000001,7262895.06,79,2,16384,294,4000,0,0,742.7,0,0.56,0,0,0,37136.0,371.36,69,2000,0,0.2,0,0.2,5570.400000000001,0.9999640972247156,0.2,0.0,0,0,186.04,0,9,0,10398.22,9284.2,0.0,0,0,,,1114.26,,5756.08,,664,22.03080706761731,23652622336,,,,,,,1485.42,1485.42,1485.58,4216565.16,4215187.73,1775.96,8100.52,100.0,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
826,187.63,63.216666666635625,17.813333333332896,0,0.0,0.4866666666665651,0.0633333333333373,5.026666666667248,10.621666666659316,13.398247018858385,2254110720,16823922688,0,0,8.3771169966e-06,,0,0,97.60339169044528,5934.66,64176,0,1360,27971,51.24000000022352,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,1483.32,1483.3,78245.3,1483.34,1051459584,16777216,8388608,584693.04,7252993.100000001,79,2,16384,397,4000,0,0,741.6800000000001,0,0.58,0,0,0,37082.0,370.82,112,2000,0,0.2,0,0.2,5562.6,0.9999640468828648,0.2,0.0,0,0,185.78,0,9,0,10383.5,9270.92,0.0,0,0,,,1112.82,,5748.0,,94,22.093711179706577,23720157184,,,,,,,1483.36,1483.34,1483.36,4236290.8,4234917.27,1829.46,7796.74,100.0,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
832,185.18,63.0883333333768,18.651666666664823,0,0.0,0.4950000000000045,0.0700000000000026,5.175000000000788,9.708333333332726,13.725558461149303,2309177344,16823922688,0,0,8.3451240952e-06,,0,0,97.3190844376996,5877.4400000000005,64032,0,1504,31742,46.260000000242144,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,1468.56,1468.56,77506.02,1469.26,1049100288,16777216,8388608,579026.54,7185169.44,79,2,16384,294,4000,0,0,734.66,0,0.66,0,0,0,36734.0,367.34,69,2000,0,0.22,0,0.22,5508.78,0.999960065347613,0.22,0.0,0,0,184.12,0,9,0,10282.62,9180.52,0.18,0,0,,,1102.36,,5692.36,,1204,22.09340596810012,23719829504,,,,,,,1468.7,1468.68,1469.36,4183251.02,4181876.13,1780.3,8093.38,100.0,"[0.07675671 0.00291039 0.16362144 0.05879776 0.00130444 0.02821464
 0.03858668 0.16380375 0.08030006 0.02540494 0.30149057 0.05880862]",64-1000000-4-oltp_read_write_20-1.0,16,12
